Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T06:59:14.000Z,42.51568764,2.039884245,1849,2.390000105,142,0,0,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T06:59:19.000Z,42.51563055,2.039693724,1849.400024,2.390000105,145,0,88,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T06:59:20.000Z,42.51561454,2.039636811,1849.599976,2.390000105,146,0,88,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T06:59:21.000Z,42.51560013,2.039577551,1850.400024,5.730000019,147,3.339999914,88,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T06:59:23.000Z,42.51556132,2.039464395,1851.199951,15.97999954,150,3.339999914,87,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T06:59:26.000Z,42.51549896,2.039327184,1851.400024,29.20999908,153,3.387000084,88,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T06:59:27.000Z,42.51547976,2.039285274,1851.400024,33.25999832,154,3.387000084,88,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T06:59:30.000Z,42.51537365,2.039187793,1851.199951,47.31999969,158,3.611000061,88,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T06:59:32.000Z,42.51530341,2.039127108,1850.800049,56.56999969,159,3.947000027,87,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T06:59:36.000Z,42.51515857,2.038996015,1850.800049,75.90000153,162,4.039999962,89,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T06:59:37.000Z,42.51512764,2.038957877,1850.800049,80.55999756,163,4.06799984,89,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T06:59:42.000Z,42.51498649,2.038784539,1850.599976,101.8499985,164,3.815999985,89,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T06:59:47.000Z,42.51489387,2.038575411,1850.400024,121.9899979,162,3.983999968,87,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T06:59:48.000Z,42.51488322,2.038524617,1850.199951,126.3300018,163,3.983999968,87,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T06:59:52.000Z,42.51486336,2.038311465,1850.599976,143.9499969,163,4.031000137,86,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T06:59:54.000Z,42.51486504,2.038203506,1850.599976,152.8200073,164,4.06799984,87,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T06:59:59.000Z,42.51492807,2.037965627,1850.800049,173.7899933,166,4.050000191,88,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:00:03.000Z,42.51498045,2.037823051,1851.800049,186.8600006,169,3.891000032,89,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:00:06.000Z,42.51501759,2.037736466,1852.599976,195.0599976,170,3.638999939,86,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:00:07.000Z,42.51502924,2.037707884,1852.800049,197.7200012,171,3.52699995,85,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:00:10.000Z,42.51506478,2.037620964,1854.199951,205.8500061,173,3.405999899,85,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:00:14.000Z,42.51510358,2.037489871,1855.400024,217.4299927,174,3.312000036,85,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:00:18.000Z,42.51514809,2.037348635,1856.599976,230.0200043,174,3.339999914,84,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:00:21.000Z,42.51517843,2.037237575,1857,239.6900024,175,3.387000084,85,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:00:23.000Z,42.51518631,2.037160797,1857.800049,246.0299988,175,3.405999899,86,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:00:27.000Z,42.51520936,2.037003972,1859.199951,259.1400146,175,3.405999899,87,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:00:28.000Z,42.51521573,2.036967594,1859.599976,262.2000122,176,3.434000015,87,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:00:33.000Z,42.51526083,2.036789646,1860.400024,277.6400146,177,3.443000078,85,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:00:34.000Z,42.51527105,2.036752682,1860.400024,280.8900146,176,3.443000078,85,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:00:37.000Z,42.51531146,2.036668696,1860.800049,289.1099854,176,3.414999962,86,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:00:40.000Z,42.5153459,2.036602478,1861.400024,295.7999878,176,3.171999931,86,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:00:44.000Z,42.51538974,2.036506254,1862.599976,305.0599976,176,2.930000067,82,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:00:47.000Z,42.51542537,2.036422938,1864,312.9500122,177,2.892999887,84,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:00:48.000Z,42.51543517,2.036392428,1864.400024,315.6799927,177,2.892999887,84,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:00:50.000Z,42.51545705,2.03633476,1865,321.0299988,177,2.911000013,83,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:00:55.000Z,42.51552653,2.036179779,1866,335.8900146,177,2.892999887,85,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:00:59.000Z,42.51557146,2.036037035,1867.199951,348.7000122,177,3.059999943,83,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:01:02.000Z,42.5155982,2.0359476,1868.199951,356.6700134,177,3.003999949,86,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:01:07.000Z,42.51570046,2.035901416,1869.199951,369.6099854,178,2.947999954,84,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:01:08.000Z,42.51572452,2.035914073,1869.800049,372.480011,178,2.930000067,84,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:01:11.000Z,42.51578193,2.035961179,1870.800049,380,178,2.874000072,83,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:01:12.000Z,42.51579668,2.035983056,1871.400024,382.4299927,178,2.874000072,83,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:01:14.000Z,42.51582719,2.036038125,1872,388.0799866,178,2.845999956,84,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:01:17.000Z,42.51587497,2.03610233,1872.599976,395.7099915,179,2.86500001,84,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:01:19.000Z,42.51590531,2.036122615,1873.199951,399.480011,178,2.836999893,85,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:01:21.000Z,42.51594094,2.036115574,1873.800049,403.5700073,179,2.762000084,85,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:01:22.000Z,42.51595611,2.036101408,1874.400024,405.6099854,179,2.697000027,84,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:01:23.000Z,42.51596977,2.036088835,1875.199951,407.4500122,179,2.631000042,83,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:01:24.000Z,42.51598293,2.036074921,1875.599976,409.2999878,179,2.519000053,83,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:01:27.000Z,42.51602643,2.036024127,1876.800049,415.6799927,179,2.463000059,82,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:01:30.000Z,42.51605962,2.035966376,1877.800049,421.7099915,179,2.529000044,84,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:01:31.000Z,42.51607086,2.035943912,1878.199951,423.9400024,179,2.538000107,84,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:01:35.000Z,42.51612928,2.035860429,1878.800049,433.3900146,179,2.631000042,84,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:01:39.000Z,42.51616892,2.035775436,1880,441.75,179,2.66899991,85,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:01:45.000Z,42.51622802,2.035622383,1881.400024,455.9200134,179,2.369999886,85,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:01:46.000Z,42.51623782,2.035591453,1881.599976,458.6700134,179,2.369999886,85,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:01:49.000Z,42.51627085,2.035507048,1882.599976,466.6700134,179,2.500999928,85,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:01:51.000Z,42.51630329,2.035447536,1883,472.75,179,2.565999985,85,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:01:53.000Z,42.51633321,2.035399759,1883.599976,477.8900146,179,2.565999985,85,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:01:57.000Z,42.51638065,2.03529574,1884.599976,487.9599915,179,2.453999996,85,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:01:58.000Z,42.51639247,2.035269001,1884.800049,490.519989,179,2.500999928,85,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:02:01.000Z,42.51641787,2.035170011,1885.800049,499.1300049,180,2.612999916,84,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:02:03.000Z,42.51644243,2.035102788,1886.199951,505.3099976,180,2.66899991,85,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:02:04.000Z,42.51644243,2.035102788,1886.599976,505.3099976,180,2.714999914,85,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:02:05.000Z,42.51647905,2.035045289,1887,511.5400085,180,2.714999914,84,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:02:09.000Z,42.5165555,2.034942023,1888.400024,523.5300293,180,2.789999962,84,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:02:10.000Z,42.51657519,2.034921069,1888.800049,526.3200073,180,2.789999962,84,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:02:13.000Z,42.51664971,2.034855857,1889.599976,536.2000122,179,2.770999908,86,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:02:17.000Z,42.51675532,2.034772374,1890.400024,549.8099976,180,2.86500001,85,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:02:18.000Z,42.5167808,2.034751838,1890.599976,553.0999756,180,2.882999897,86,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:02:23.000Z,42.51687116,2.034632564,1891.599976,567.3400269,179,2.930000067,85,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:02:24.000Z,42.51687946,2.034602137,1891.599976,570,180,2.90199995,86,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:02:29.000Z,42.51689061,2.03439896,1891.599976,586.789978,179,2.874000072,86,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:02:35.000Z,42.51693897,2.034160495,1891.400024,607.5700073,178,2.789999962,89,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:02:41.000Z,42.51701558,2.033982128,1892.800049,624.5999756,180,2.714999914,88,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:02:42.000Z,42.51703226,2.033956731,1893,627.3900146,180,2.50999999,87,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:02:45.000Z,42.51707434,2.033900153,1894,634,180,2.342000008,86,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:02:47.000Z,42.51709186,2.033862937,1894.400024,637.7000122,179,2.426000118,84,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:02:49.000Z,42.51715162,2.03380418,1895.199951,645.9400024,180,2.071000099,84,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:02:52.000Z,42.51722697,2.033727402,1896.199951,656.4199829,179,2.322999954,85,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Running,2022-10-16T06:59:14.000Z,2022-10-16T06:59:14.000Z,336.965,1000,4.086999893,86,176,183,Active,Manual,2022-10-16T07:02:53.000Z,42.5172439,2.033695299,1896.599976,659.6199951,180,2.322999954,85,2.967999935,84,89,Instinct,3398938874,3126,18,10,0,0,Connect Api,0,0,0,0,en,006-D2449-00
